Keyword,Tweet Text
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@IngridPira1 elke keer dat ik dacht ""ik wil een deelauto overwegen"", valt het mij op hoe onbruikbaar dat is als je dagelijks een auto nodig hebt... of niet je hele leven volgens een strikte planning loopt"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Deelauto’s overdag opladen en ’s avonds voorzien ze de hele buurt van stroom: zo werkt het https://t.co/x6ZmR6QOFk
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Deelauto’s overdag opladen en ’s avonds voorzien ze de hele buurt van stroom: zo werkt het https://t.co/aMqKkHzY5X https://t.co/sh7NAeN3XP
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Deelauto’s overdag opladen en ’s avonds voorzien ze de hele buurt van stroom: zo werkt het https://t.co/29hvQl5hQS
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Deelauto’s overdag opladen en ’s avonds voorzien ze de hele buurt van stroom: zo werkt het https://t.co/EX1FmrWUaT
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@bessedirkie Er zijn veel mensen die wel in het profiel van de deelauto passen. Mijn ouders (+70j) hadden 2 wagens. Sinds ze verhuisd zijn naar een appartement in het centrum van Genk, hebben ze beide wagens weggedaan en gebruiken ze de Cambio wagens die voor hun deur staan."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@Greenwheels @nrc Voor ons was het verkopen van onze auto een grote opluchting. Geen lasten van een eigen auto maar de vrijheid van zelf kunnen kiezen hoe we reizen. Al ruim 10 jaar heel blij met deelauto’s van @Greenwheels.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Televisie kijken met teruggeleverde stroom van deelauto | Gedeeld artikel van AD. Een mooie ontwikkeling die landelijk voortgang zou moeten krijgen.  https://t.co/rTWn9kRSwK
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@FransReichardt @schimmpie @HenryLootens @yddeb Mijn ticket al gekocht en etentje op voorhand met #groenedoeners al geboekt! Maar die 2 extra tickets kunnen dan wel nog 2 extra Belgen meebrengen die gratis met de #DRZMKRMT #deelauto naar het #EnergieTheater mogen meerijden!
Laat ze maar komen!"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Twijfel je om je auto weg te doen? Deze mensen deden het, en ze zijn er gelukkig mee! Benieuwd naar hun verhalen? Je leest ze via @nrc 🌿🚗 🚲.

https://t.co/2XflhuJPBR

💬 Wat zijn jouw ervaringen? Laat het weten in de reacties!

#greenwheels #deelauto #duurzaamen"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Krid_Stems @MartijnDupre @Karinvr066 @KarenLiesens Nee hoor - je hebt OV, deelauto’s en taxi’s of familie. Maar autobezit is veel duurder dan sommige inbeelden, zeker als je het niet frequent genoeg gebruikt. En zeker als je geen budget genoeg hebt."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Maar hey, hier is €5000 voor een elektrische wagen.. 🤷🏼‍♀️

Individueel wagenbezit promoten is zo fout. Keuze voor investeringen in elektrische deelauto’s en openbaar vervoer is groener, socialer en verstandiger. Maar blijkbaar gaat het weer om snel scoren voor de verkiezingen. https://t.co/syIaDZUWYd"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Utrecht heeft primeur met stroomleverende elektrische deelauto’s - https://t.co/E0GSCphgOA
Utrecht krijgt eind dit jaar 300 deelauto's die stroom kunnen leveren aan het elektriciteitsnet. De deelauto's worden geladen met beschikbare zon- en windenergie en kunnen deze energie t... https://t.co/pekeFpQyyI"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@NaomiCambien Waarom moet privé wagenbezit perse gesubsidieerd worden?
Om mensen die twijfelen toch te overhalen een privé wagen te kopen ipv een deelauto, fiets of openbaar vervoer?
Of om mensen te laten kiezen voor een werkplek/school voor hun kinderen op autoafstand ipv wandelafstand?"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Felle discussie over deelvervoer: tussen 'wensdenken' en 'noodzaak' https://t.co/oz68WbefIh
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@polpollle6 @rrustema @nrc Deelauto's zijn in hele land te vinden, zeker ook in provinciesteden buiten de Randstad bijv Groningen en Gelderland. Auto-afhankelijkheid kan per gemeente verschillen oa door nabijheid voorzieningen en OV https://t.co/lKDwuKxByA"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,300 Utrechtse deelauto's werken als 'buurtbatterij' #rally https://t.co/YoOnJsRiBW
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Felle discussie over deelvervoer: tussen 'wensdenken' en 'noodzaak': [AMERSFOORT] Vrijwel de hele gemeenteraad is vóór het stimuleren van deelvervoer. Dat kan door middel van een goed openbaar vervoer, het beperken van parkeerruimte voor eigen auto's en… https://t.co/t7FDleO4e4"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Leuk artikel over autovrije mensen! Laten we het voor meer mensen makkelijk(er) maken hun auto weg te doen. Alternatieven zoals lopen, fietsen, ov en deelmobiliteit kunnen we stimuleren! 

#auto #fiets #ov #deelauto #deelmobiliteit #STOMP 

https://t.co/hLmicOmGvG"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Stand van zaken Samenwerkingsprogramma Deelmobiliteit en reactie op toezeggingen deelauto #circulair https://t.co/rklN2FDirC
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@IngridPira1 Niemand houdt u tegen om met een deelauto te rijden. Ik rijdt niet met een wagen waar jan en alleman gebruik van maakt. Net zoals u mag ik mijn eigen keuze maken, het gaat tenslotte over de veiligheid van mijn gezin en mijzelf en daar blijft u en iedereen van af.."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@rtvutrecht Dit concept begrijp ik niet zo. Wil ik een deelauto is de buurvrouw net onder de douche geweest en zijn de accu's leeg. Hoe werkt dat?
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@VermeylenS @IngridPira1 En dat mag😊.

Ik hoop nog 5 jaar te kunnen rijden vooraleer ik voor een keuze sta. Hoop dat het keuzeaanbod tegen dan diverser is. Hoop op meer netwerkeffect deelauto´s zodat de keuze valt op geen auto meer kopen. Goedkoper, geen upfront cost, platgeslagen cashflow en gezonder."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Stand van zaken Samenwerkingsprogramma Deelmobiliteit +reactie op toezeggingen deelauto @suzanne_GL @LisaGinneken @HarmenKrul 

Kamerbrief @MinIenW
Natuurlijk!Deelmobiliteit
https://t.co/U2wnPVpHsx"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"MyWheels gaat op termijn vehicle-to-grid-deelauto's aanbieden in Utrecht. Hiervoor gaat het bedrijf samenwerken met We Drive Solar, dat al een v2g-deelautopilot in de stad heeft. Met de samenwerking kunnen de MyWheels-auto's straks energie... https://t.co/ZwvhxdvGVz"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,We Drive Solar en MyWheels gaan samenwerken voor v2g-deelauto's in Utrecht https://t.co/jV1IVLwtEk
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Utrecht krijgt na geslaagde pilot driehonderd deelauto's als buurtbatterij https://t.co/mVBz6tARF6 https://t.co/gKgzp2rMRj
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@FransenMarc @antwerpenize Ik ben anti-egoisme. Heel on topic hier.
En ik kies een vervoermiddel in functie van mijn verplaatsing, en bezit er geen. Soms ook een deelauto, wanneer mensen op slecht bereikbare plaatsen bouwproblemen hebben bv. ."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Bijna 1 miljoen nieuwe woningen gepland in NL tot 2030, waardoor Utrecht voor een mobiliteitsuitdaging staat. Hoogleraar Bart van Arem onderzoekt autovrije steden met deelvervoer en minder parkeren, zoals in Merwede, Utrecht. Hoe zie jij de toekomst van steden en mobiliteit? 🏙️ https://t.co/lmrZSOAqtT"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@BiekeTreesje Premie geldt ook voor elektrische deelauto's.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@RaadAmersfoort ""Deelvervoer; Hoe kan dat gestimuleerd worden?""
Waarom zou je als Gemeente deelvervoer überhaupt willen stimuleren? 
Leuk dat deelvervoer bestaat, maar er zijn ook mensen die voorkeur hebben voor eigen vervoer. Ga dan beide soorten vervoer stimuleren."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,De commissie Omgeving🏗️praat vanmiddag v.a. 14.30u over het collegevoorstel om een omgevingsadviesraad in te stellen voor de plaatsing van 2 windturbines op Isselt. Verder op de agenda: deelvervoer. Hoe kan dat gestimuleerd worden?  Vergaderstukken/volgen: https://t.co/2u8YkjnenP https://t.co/pBk43mQJCD
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Uit de monitor Duurzaam Leven van @milieucentraal : de deelauto heeft nog weinig draagvlak. https://t.co/zzMrSwVmB2
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Endura start project elektrische deelauto's in Harderwijk: oplossing voor groeiende parkeerproblemen: [HARDERWIJK] Binnenkort kunnen inwoners van Harderwijk samen gebruikmaken van elektrische auto's. Dit ambitieuze initiatief van Endura, zal later dit… https://t.co/RLxTd1j59a https://t.co/PXnLXZp6qt"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@Amsterdam1012 Fietsen en scooter stalling openbare ruimte #deelvervoer #Amsterdam
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Endura start project elektrische deelauto's in Harderwijk: oplossing voor groeiende parkeerproblemen https://t.co/zTk16WvIlK
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@WoutBaert We verwachten dat we hier een effect van gaan zien, ja. Toen de vorige premie geschrap werd, zagen we dat de opmars van elektrische deelauto's plots stokte. Nu verwachten we weer een stijging."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,4/5 ▶️ Vandaag is 24% van de Vlaamse deelauto's elektrisch aangedreven. Vlaanderen is daarmee een internationale koploper. Met deze premie kunnen we die koppositie bestendigen en zelfs vergroten.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Over de premie voor elektrische wagens. Het is goed dat die ook geldt voor deelauto's. Zo kan de autodeelvloot verder elektrificeren. Want zero-emissie mobiliteit is goed, maar gedeelde zero-emissie mobiliteit is nog beter.  #deelmobiliteit #duurzamemobiliteit #modalshift https://t.co/yAwbRIMcvj"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@LauRademakers1 U hebt de vrijheid  (overgesubsidieerd) openbaar vervoer of deelvervoer te verkiezen boven persoonlijk vervoer. Anderen hebben de vrijheid op het tegenovergestelde. U hoeft uw zienswijze niet op te dringen als de beter keuze: dat is ze niet.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@RubenBaetens Ah, dat werpt de vraag op: is de premie beschikbaar voor deelauto-aanbieders?"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@ConferencesMaas @_marcklaver Fijn dat jullie reageerden en al met deelauto's op pad gingen!
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Utrecht krijgt 300 deelauto's die niet alleen stroom verbruiken, maar ook opleveren https://t.co/L9tqDLuwAE"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Elektrische deelauto’s in gemeente Beekdaelen: onderzoek naar belangstelling en duurzame mobiliteit https://t.co/yY3XYtMlQ6 via @045online
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"En mensen met zonnepanelen maar boetes betalen, omdat ze stroom terugleveren...ondertussen in GroenLinks deugstad Utrecht:

Utrecht heeft wereldprimeur met 300 deelauto’s die stroom kunnen leveren https://t.co/b75Y59mgix"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,300 Utrechtse deelauto's werken als 'buurtbatterij' - AutoWeek https://t.co/cdb98jN03V
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Pascal_Amsterda Goedemorgen Pascal, wij kunnen inderdaad alleen een melding maken als de foutgeparkeerde deelscooter er nog staat. Zie ook https://t.co/iJXJo1rqP8. Laat me weten als je verder nog vragen of meldingen hebt. Vriendelijke groet, ^WS"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,MyWheels doet proef in Utrecht met deelauto’s die stroom terugleveren aan het net https://t.co/eds2IMIDvl
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Utrecht heeft wereldprimeur met 300 deelauto’s die stroom kunnen leveren https://t.co/nd2Z5TQ04i
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@nrc In het artikel zegt iemand de kinderen niet meer naar sport te kunnen brengen. Als je wil kan dat met een deelauto nog steeds, als je rij-beurt hebt gewoon een paar uurtjes reserveren, geen punt. Verder heel herkenbaar, ik hoor tot genoemde 6% bewust autovrij."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"MyWheels en We Drive Solar bundelen krachten.

Eind 2023 worden in Utrecht 300 station-based elektrische deelauto’s van @my_wheels aangesloten op de laadpalen van We Drive Solar.
https://t.co/vcKtMZsAM1 https://t.co/w9awNTo9hh"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@VeraBauman Klopt. Ooit 1,5 jaar gedaan met 4 kinderen. 
Maar buiten de stad is het echt anders. Als de bushalte 2 km verderop staat, het treinstation op 20 km en geen deelauto's in de wijde omgeving."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Trots op Utrecht, trots op ""mijn"" deelauto bedrijven. Een deelauto zorgt voor veel minder grondstoffen gebruik en ruimtegebruik in de stad. En nu dus ook voor bijschaven energie piek!
@WeDriveSolar @my_wheels

https://t.co/lWN7L1unR4"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Dan vraag ik me af: Welk piekvermogen is er tot nu toe geleverd met stroom terug leveren?
1/2
Utrecht heeft wereldprimeur met 300 deelauto’s die stroom kunnen leveren https://t.co/9681aGsqM2"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Utrecht heeft wereldprimeur met 300 deelauto’s die stroom kunnen leveren https://t.co/wvmknNmanN
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Utrecht heeft wereldprimeur met 300 deelauto’s die stroom kunnen leveren https://t.co/wLW35bdikT
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@JosDHaese Ik zie ook graag mijn premie voor de keuze voor een nòg duurzamere deelauto en deelfiets?
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Positief dat deze subsidie ook bedoeld is voor e-#deelauto’s, maar het subsidiëren van #autobezit krijg je gewoon niet uitgelegd. #TransportJustice #Kerntaken @LydiaPeeters"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@VanderVegt1973 Hetzelfde in Utrecht. Parkeerplekken worden opgeheven ten faveure van deelauto's/-fietsen/-bakfietsen.....
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Vergadering Wijkraad Kralingen
25-9-23 / 20:00u tot 22:00u / Golfbaan Kralingen 

Agenda: Verkeerscirculatieplan / Mobiliteitshub

Link: https://t.co/gVp24BAocN 

Van harte welkom! https://t.co/gdvuJax2aD"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Oosterflank heeft sinds vorige week een Wijkhub! Heb je een vraag aan de gemeente, een idee voor de wijk, of wil je iets melden over je omgeving? Loop dan gerust binnen!"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Gisteren heeft wijkwethouder @RonaldBuijt officieel wijkhub Oosterflank geopend 🥳.
In de wijkhub kan je binnenkort terecht met vragen aan de gemeente, voor hulp of een kopje koffie.
Tegelijkertijd een tegel geplaatst als viering vh eerste wijkakkoord van wijkraad @WR_Oosterflank https://t.co/sHCCJSnYxi"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Bedrijven aan de Kaskineweg (op industrieterrein Oude Roodehaan) ergeren zich kapot aan deelscooter aanbieder Felyx die ook een pandje heeft in die straat. Ze plempen hun gerepareerde scooters al een jaar lang gewoon bij andere bedrijven op de stoep.

https://t.co/E5g6T3XV4L"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Nieuwsgierig naar de ontwikkelingen in Weezenlanden Noord? @openbaarbelang, @nijhuis_bouw en Explorius bouwen woningen en wij ontwikkelen een mobiliteitshub. Overmorgen, woensdagavond 27 september, praten we je bij. Meer info en aanmelden 👉 https://t.co/HFolMXPSCY. 🏡🚗 https://t.co/mZ6NLHjEJU"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Hey @GemeenteDenHaag ipv boetes schrijven voor verkeerd geparkeerde scooters rondom centraal kunnen jullie die tijd beter gebruiken in het realiseren van meer scooter plekken. Je kan bijna nergens normaal parkeren en de achterlijke deelscooter plekken zijn natuurlijk leeg..
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@WillemHazenberg @WTLuchtvaart En je kunt de korte afstanden naar een onvermijdelijke hub ook organiseren met trein of milieuvriendelijke manieren. Nu is vliegen vanaf een buurthub zoals Bremen goedkoper dan rechtstreeks op Schiphol in hetzelfde vliegtuig te stappen!
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Op 27 juni heeft wethouder Robert Simons de nieuwe wijkhub voor Blijdorp, Bergpolder en Liskwartier (BBL) aan de Sint-Agathastraat 56 geopend. https://t.co/kf7u7QqJwE https://t.co/duhVRDiZYy"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Elektrische deelscooter volledig afgebrand | Purmerendstraat Den Haag https://t.co/GXqbppUrNQ
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Elektrische deelscooter volledig afgebrand | Purmerendstraat Den Haag https://t.co/d3waJ159Fo
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"NU ONLINE: Brandweer rukt uit voor deelfiets in het water Stadhoudersplantsoen Den Haag 
https://t.co/tWJaLdy1xk"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Op het #Stadhoudersplantsoen in #DenHaag hebben omstanders een verlaten deelfiets aangetroffen aan de kant van het water. Hierop werden direct de hulpdiensten ingeschakeld. De brandweer heeft na een korte zoekslag in het water, niemand aangetroffen. https://t.co/f4LMGzG3ec"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@Vincentgdevlugt En een deelauto…
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Deelscooter te water in Haagse Beemden ! Journalistieke foto's over Breda eo kijken doe je op https://t.co/ygLhoRRsHS
📷"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Geheel onnodig je (de) kinderen in gevaarlijke situatie zetten. Achterbank was leeg?

Meiden in de achterklep, he gezellig toch?

1 klap op de achterkant en 3 kinderen zitten dubbel vast geklemd.

@Greenwheels weet wat men doet met een deelauto! https://t.co/PZ3Z0anqwl"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,De heilige koe heeft plaats gemaakt voor de heilige ikke. #fietsen #racefiets #fatbike #scooters #deelvervoer #voetgangers  https://t.co/GFYblRNvnv
